Zone Name,Colony Name,Street No,Street Name,Location Name,Location Type,Location Node No (on street),Location ID,X Coordinate (m),Y Coordinate (m),Connected To Zone,Connected To Colony,Connected To Street,Connected To Street No,Connected To Node No,Connected Street Node ID,Connected Node X (m),Connected Node Y (m),Edge Weight (m)
"zone4","township-T2",6,"township-T2 - Street 6","Home 42","home",4,"zone4_township-T2_S6_Loc4",993,-720,"zone4","township-T2","township-T2 - Street 6",6,4,"zone4_township-T2_S6_N4",993,-740,20
"zone4","township-T2",6,"township-T2 - Street 6","Home 43","home",5,"zone4_township-T2_S6_Loc5",1015,-720,"zone4","township-T2","township-T2 - Street 6",6,5,"zone4_township-T2_S6_N5",1015,-740,20
"zone4","township-T2",6,"township-T2 - Street 6","Hospital","hospital",6,"zone4_township-T2_S6_Loc6",1038,-720,"zone4","township-T2","township-T2 - Street 6",6,6,"zone4_township-T2_S6_N6",1038,-740,20
"zone4","township-T2",6,"township-T2 - Street 6","School","school",7,"zone4_township-T2_S6_Loc7",1060,-720,"zone4","township-T2","township-T2 - Street 6",6,7,"zone4_township-T2_S6_N7",1060,-740,20
"zone4","township-T2",6,"township-T2 - Street 6","Home 44","home",8,"zone4_township-T2_S6_Loc8",1082,-720,"zone4","township-T2","township-T2 - Street 6",6,8,"zone4_township-T2_S6_N8",1082,-740,20
"zone4","township-T2",6,"township-T2 - Street 6","Home 45","home",9,"zone4_township-T2_S6_Loc9",1104,-720,"zone4","township-T2","township-T2 - Street 6",6,9,"zone4_township-T2_S6_N9",1104,-740,20
"zone4","township-T3",1,"township-T3 - Street 1","Home 1","home",2,"zone4_township-T3_S1_Loc2",1249,-520,"zone4","township-T3","township-T3 - Street 1",1,2,"zone4_township-T3_S1_N2",1249,-540,20
"zone4","township-T3",1,"township-T3 - Street 1","Home 2","home",3,"zone4_township-T3_S1_Loc3",1271,-520,"zone4","township-T3","township-T3 - Street 1",1,3,"zone4_township-T3_S1_N3",1271,-540,20
"zone4","township-T3",1,"township-T3 - Street 1","Home 3","home",4,"zone4_township-T3_S1_Loc4",1293,-520,"zone4","township-T3","township-T3 - Street 1",1,4,"zone4_township-T3_S1_N4",1293,-540,20
"zone4","township-T3",1,"township-T3 - Street 1","Home 4","home",5,"zone4_township-T3_S1_Loc5",1315,-520,"zone4","township-T3","township-T3 - Street 1",1,5,"zone4_township-T3_S1_N5",1315,-540,20
"zone4","township-T3",1,"township-T3 - Street 1","Home 5","home",6,"zone4_township-T3_S1_Loc6",1338,-520,"zone4","township-T3","township-T3 - Street 1",1,6,"zone4_township-T3_S1_N6",1338,-540,20
"zone4","township-T3",1,"township-T3 - Street 1","Home 6","home",7,"zone4_township-T3_S1_Loc7",1360,-520,"zone4","township-T3","township-T3 - Street 1",1,7,"zone4_township-T3_S1_N7",1360,-540,20
"zone4","township-T3",1,"township-T3 - Street 1","Home 7","home",8,"zone4_township-T3_S1_Loc8",1382,-520,"zone4","township-T3","township-T3 - Street 1",1,8,"zone4_township-T3_S1_N8",1382,-540,20
"zone4","township-T3",1,"township-T3 - Street 1","Home 8","home",9,"zone4_township-T3_S1_Loc9",1404,-520,"zone4","township-T3","township-T3 - Street 1",1,9,"zone4_township-T3_S1_N9",1404,-540,20
"zone4","township-T3",2,"township-T3 - Street 2","Home 9","home",2,"zone4_township-T3_S2_Loc2",1249,-560,"zone4","township-T3","township-T3 - Street 2",2,2,"zone4_township-T3_S2_N2",1249,-580,20
"zone4","township-T3",2,"township-T3 - Street 2","Home 10","home",3,"zone4_township-T3_S2_Loc3",1271,-560,"zone4","township-T3","township-T3 - Street 2",2,3,"zone4_township-T3_S2_N3",1271,-580,20
"zone4","township-T3",2,"township-T3 - Street 2","Home 11","home",4,"zone4_township-T3_S2_Loc4",1293,-560,"zone4","township-T3","township-T3 - Street 2",2,4,"zone4_township-T3_S2_N4",1293,-580,20
"zone4","township-T3",2,"township-T3 - Street 2","School","school",5,"zone4_township-T3_S2_Loc5",1315,-560,"zone4","township-T3","township-T3 - Street 2",2,5,"zone4_township-T3_S2_N5",1315,-580,20
"zone4","township-T3",2,"township-T3 - Street 2","Home 12","home",6,"zone4_township-T3_S2_Loc6",1338,-560,"zone4","township-T3","township-T3 - Street 2",2,6,"zone4_township-T3_S2_N6",1338,-580,20
"zone4","township-T3",2,"township-T3 - Street 2","Home 13","home",7,"zone4_township-T3_S2_Loc7",1360,-560,"zone4","township-T3","township-T3 - Street 2",2,7,"zone4_township-T3_S2_N7",1360,-580,20
"zone4","township-T3",2,"township-T3 - Street 2","Home 14","home",8,"zone4_township-T3_S2_Loc8",1382,-560,"zone4","township-T3","township-T3 - Street 2",2,8,"zone4_township-T3_S2_N8",1382,-580,20
"zone4","township-T3",2,"township-T3 - Street 2","Home 15","home",9,"zone4_township-T3_S2_Loc9",1404,-560,"zone4","township-T3","township-T3 - Street 2",2,9,"zone4_township-T3_S2_N9",1404,-580,20
"zone4","township-T3",3,"township-T3 - Street 3","Home 16","home",2,"zone4_township-T3_S3_Loc2",1249,-600,"zone4","township-T3","township-T3 - Street 3",3,2,"zone4_township-T3_S3_N2",1249,-620,20
"zone4","township-T3",3,"township-T3 - Street 3","Home 17","home",3,"zone4_township-T3_S3_Loc3",1271,-600,"zone4","township-T3","township-T3 - Street 3",3,3,"zone4_township-T3_S3_N3",1271,-620,20
"zone4","township-T3",3,"township-T3 - Street 3","Home 18","home",4,"zone4_township-T3_S3_Loc4",1293,-600,"zone4","township-T3","township-T3 - Street 3",3,4,"zone4_township-T3_S3_N4",1293,-620,20
"zone4","township-T3",3,"township-T3 - Street 3","Home 19","home",5,"zone4_township-T3_S3_Loc5",1315,-600,"zone4","township-T3","township-T3 - Street 3",3,5,"zone4_township-T3_S3_N5",1315,-620,20
"zone4","township-T3",3,"township-T3 - Street 3","Home 20","home",6,"zone4_township-T3_S3_Loc6",1338,-600,"zone4","township-T3","township-T3 - Street 3",3,6,"zone4_township-T3_S3_N6",1338,-620,20
"zone4","township-T3",3,"township-T3 - Street 3","Home 21","home",7,"zone4_township-T3_S3_Loc7",1360,-600,"zone4","township-T3","township-T3 - Street 3",3,7,"zone4_township-T3_S3_N7",1360,-620,20
"zone4","township-T3",3,"township-T3 - Street 3","Home 22","home",8,"zone4_township-T3_S3_Loc8",1382,-600,"zone4","township-T3","township-T3 - Street 3",3,8,"zone4_township-T3_S3_N8",1382,-620,20
"zone4","township-T3",3,"township-T3 - Street 3","Home 23","home",9,"zone4_township-T3_S3_Loc9",1404,-600,"zone4","township-T3","township-T3 - Street 3",3,9,"zone4_township-T3_S3_N9",1404,-620,20
"zone4","township-T3",4,"township-T3 - Street 4","Hospital","hospital",2,"zone4_township-T3_S4_Loc2",1249,-640,"zone4","township-T3","township-T3 - Street 4",4,2,"zone4_township-T3_S4_N2",1249,-660,20
"zone4","township-T3",4,"township-T3 - Street 4","Home 24","home",3,"zone4_township-T3_S4_Loc3",1271,-640,"zone4","township-T3","township-T3 - Street 4",4,3,"zone4_township-T3_S4_N3",1271,-660,20
"zone4","township-T3",4,"township-T3 - Street 4","Home 25","home",4,"zone4_township-T3_S4_Loc4",1293,-640,"zone4","township-T3","township-T3 - Street 4",4,4,"zone4_township-T3_S4_N4",1293,-660,20
"zone4","township-T3",4,"township-T3 - Street 4","Home 26","home",5,"zone4_township-T3_S4_Loc5",1315,-640,"zone4","township-T3","township-T3 - Street 4",4,5,"zone4_township-T3_S4_N5",1315,-660,20
"zone4","township-T3",4,"township-T3 - Street 4","Home 27","home",6,"zone4_township-T3_S4_Loc6",1338,-640,"zone4","township-T3","township-T3 - Street 4",4,6,"zone4_township-T3_S4_N6",1338,-660,20
"zone4","township-T3",4,"township-T3 - Street 4","Home 28","home",7,"zone4_township-T3_S4_Loc7",1360,-640,"zone4","township-T3","township-T3 - Street 4",4,7,"zone4_township-T3_S4_N7",1360,-660,20
"zone4","township-T3",4,"township-T3 - Street 4","Home 29","home",8,"zone4_township-T3_S4_Loc8",1382,-640,"zone4","township-T3","township-T3 - Street 4",4,8,"zone4_township-T3_S4_N8",1382,-660,20
"zone4","township-T3",4,"township-T3 - Street 4","Home 30","home",9,"zone4_township-T3_S4_Loc9",1404,-640,"zone4","township-T3","township-T3 - Street 4",4,9,"zone4_township-T3_S4_N9",1404,-660,20
"zone4","township-T3",5,"township-T3 - Street 5","Home 31","home",2,"zone4_township-T3_S5_Loc2",1249,-680,"zone4","township-T3","township-T3 - Street 5",5,2,"zone4_township-T3_S5_N2",1249,-700,20
"zone4","township-T3",5,"township-T3 - Street 5","Home 32","home",3,"zone4_township-T3_S5_Loc3",1271,-680,"zone4","township-T3","township-T3 - Street 5",5,3,"zone4_township-T3_S5_N3",1271,-700,20
"zone4","township-T3",5,"township-T3 - Street 5","Home 33","home",4,"zone4_township-T3_S5_Loc4",1293,-680,"zone4","township-T3","township-T3 - Street 5",5,4,"zone4_township-T3_S5_N4",1293,-700,20
"zone4","township-T3",5,"township-T3 - Street 5","Home 34","home",5,"zone4_township-T3_S5_Loc5",1315,-680,"zone4","township-T3","township-T3 - Street 5",5,5,"zone4_township-T3_S5_N5",1315,-700,20
"zone4","township-T3",5,"township-T3 - Street 5","Home 35","home",6,"zone4_township-T3_S5_Loc6",1338,-680,"zone4","township-T3","township-T3 - Street 5",5,6,"zone4_township-T3_S5_N6",1338,-700,20
"zone4","township-T3",5,"township-T3 - Street 5","Home 36","home",7,"zone4_township-T3_S5_Loc7",1360,-680,"zone4","township-T3","township-T3 - Street 5",5,7,"zone4_township-T3_S5_N7",1360,-700,20
"zone4","township-T3",5,"township-T3 - Street 5","Home 37","home",8,"zone4_township-T3_S5_Loc8",1382,-680,"zone4","township-T3","township-T3 - Street 5",5,8,"zone4_township-T3_S5_N8",1382,-700,20
"zone4","township-T3",5,"township-T3 - Street 5","Home 38","home",9,"zone4_township-T3_S5_Loc9",1404,-680,"zone4","township-T3","township-T3 - Street 5",5,9,"zone4_township-T3_S5_N9",1404,-700,20
"zone4","township-T3",6,"township-T3 - Street 6","Home 39","home",2,"zone4_township-T3_S6_Loc2",1249,-720,"zone4","township-T3","township-T3 - Street 6",6,2,"zone4_township-T3_S6_N2",1249,-740,20
"zone4","township-T3",6,"township-T3 - Street 6","Home 40","home",3,"zone4_township-T3_S6_Loc3",1271,-720,"zone4","township-T3","township-T3 - Street 6",6,3,"zone4_township-T3_S6_N3",1271,-740,20
"zone4","township-T3",6,"township-T3 - Street 6","Home 41","home",4,"zone4_township-T3_S6_Loc4",1293,-720,"zone4","township-T3","township-T3 - Street 6",6,4,"zone4_township-T3_S6_N4",1293,-740,20
"zone4","township-T3",6,"township-T3 - Street 6","Mall","mall",5,"zone4_township-T3_S6_Loc5",1315,-720,"zone4","township-T3","township-T3 - Street 6",6,5,"zone4_township-T3_S6_N5",1315,-740,20
"zone4","township-T3",6,"township-T3 - Street 6","Home 42","home",6,"zone4_township-T3_S6_Loc6",1338,-720,"zone4","township-T3","township-T3 - Street 6",6,6,"zone4_township-T3_S6_N6",1338,-740,20
"zone4","township-T3",6,"township-T3 - Street 6","Home 43","home",7,"zone4_township-T3_S6_Loc7",1360,-720,"zone4","township-T3","township-T3 - Street 6",6,7,"zone4_township-T3_S6_N7",1360,-740,20
"zone4","township-T3",6,"township-T3 - Street 6","Home 44","home",8,"zone4_township-T3_S6_Loc8",1382,-720,"zone4","township-T3","township-T3 - Street 6",6,8,"zone4_township-T3_S6_N8",1382,-740,20
"zone4","township-T3",6,"township-T3 - Street 6","Home 45","home",9,"zone4_township-T3_S6_Loc9",1404,-720,"zone4","township-T3","township-T3 - Street 6",6,9,"zone4_township-T3_S6_N9",1404,-740,20
"zone4","township-T4",1,"township-T4 - Street 1","Home 1","home",2,"zone4_township-T4_S1_Loc2",1549,-520,"zone4","township-T4","township-T4 - Street 1",1,2,"zone4_township-T4_S1_N2",1549,-540,20
"zone4","township-T4",1,"township-T4 - Street 1","Home 2","home",3,"zone4_township-T4_S1_Loc3",1571,-520,"zone4","township-T4","township-T4 - Street 1",1,3,"zone4_township-T4_S1_N3",1571,-540,20
"zone4","township-T4",1,"township-T4 - Street 1","Home 3","home",4,"zone4_township-T4_S1_Loc4",1593,-520,"zone4","township-T4","township-T4 - Street 1",1,4,"zone4_township-T4_S1_N4",1593,-540,20
"zone4","township-T4",1,"township-T4 - Street 1","Home 4","home",5,"zone4_township-T4_S1_Loc5",1615,-520,"zone4","township-T4","township-T4 - Street 1",1,5,"zone4_township-T4_S1_N5",1615,-540,20
"zone4","township-T4",1,"township-T4 - Street 1","Home 5","home",6,"zone4_township-T4_S1_Loc6",1638,-520,"zone4","township-T4","township-T4 - Street 1",1,6,"zone4_township-T4_S1_N6",1638,-540,20
"zone4","township-T4",1,"township-T4 - Street 1","Home 6","home",7,"zone4_township-T4_S1_Loc7",1660,-520,"zone4","township-T4","township-T4 - Street 1",1,7,"zone4_township-T4_S1_N7",1660,-540,20
"zone4","township-T4",1,"township-T4 - Street 1","Home 7","home",8,"zone4_township-T4_S1_Loc8",1682,-520,"zone4","township-T4","township-T4 - Street 1",1,8,"zone4_township-T4_S1_N8",1682,-540,20
"zone4","township-T4",1,"township-T4 - Street 1","Home 8","home",9,"zone4_township-T4_S1_Loc9",1704,-520,"zone4","township-T4","township-T4 - Street 1",1,9,"zone4_township-T4_S1_N9",1704,-540,20
"zone4","township-T4",2,"township-T4 - Street 2","Home 9","home",2,"zone4_township-T4_S2_Loc2",1549,-560,"zone4","township-T4","township-T4 - Street 2",2,2,"zone4_township-T4_S2_N2",1549,-580,20
"zone4","township-T4",2,"township-T4 - Street 2","Home 10","home",3,"zone4_township-T4_S2_Loc3",1571,-560,"zone4","township-T4","township-T4 - Street 2",2,3,"zone4_township-T4_S2_N3",1571,-580,20
"zone4","township-T4",2,"township-T4 - Street 2","Home 11","home",4,"zone4_township-T4_S2_Loc4",1593,-560,"zone4","township-T4","township-T4 - Street 2",2,4,"zone4_township-T4_S2_N4",1593,-580,20
"zone4","township-T4",2,"township-T4 - Street 2","Home 12","home",5,"zone4_township-T4_S2_Loc5",1615,-560,"zone4","township-T4","township-T4 - Street 2",2,5,"zone4_township-T4_S2_N5",1615,-580,20
"zone4","township-T4",2,"township-T4 - Street 2","Home 13","home",6,"zone4_township-T4_S2_Loc6",1638,-560,"zone4","township-T4","township-T4 - Street 2",2,6,"zone4_township-T4_S2_N6",1638,-580,20
"zone4","township-T4",2,"township-T4 - Street 2","Home 14","home",7,"zone4_township-T4_S2_Loc7",1660,-560,"zone4","township-T4","township-T4 - Street 2",2,7,"zone4_township-T4_S2_N7",1660,-580,20
"zone4","township-T4",2,"township-T4 - Street 2","Home 15","home",8,"zone4_township-T4_S2_Loc8",1682,-560,"zone4","township-T4","township-T4 - Street 2",2,8,"zone4_township-T4_S2_N8",1682,-580,20
"zone4","township-T4",2,"township-T4 - Street 2","Home 16","home",9,"zone4_township-T4_S2_Loc9",1704,-560,"zone4","township-T4","township-T4 - Street 2",2,9,"zone4_township-T4_S2_N9",1704,-580,20
"zone4","township-T4",3,"township-T4 - Street 3","Home 17","home",2,"zone4_township-T4_S3_Loc2",1549,-600,"zone4","township-T4","township-T4 - Street 3",3,2,"zone4_township-T4_S3_N2",1549,-620,20
"zone4","township-T4",3,"township-T4 - Street 3","Home 18","home",3,"zone4_township-T4_S3_Loc3",1571,-600,"zone4","township-T4","township-T4 - Street 3",3,3,"zone4_township-T4_S3_N3",1571,-620,20
"zone4","township-T4",3,"township-T4 - Street 3","Home 19","home",4,"zone4_township-T4_S3_Loc4",1593,-600,"zone4","township-T4","township-T4 - Street 3",3,4,"zone4_township-T4_S3_N4",1593,-620,20
"zone4","township-T4",3,"township-T4 - Street 3","Mall","mall",5,"zone4_township-T4_S3_Loc5",1615,-600,"zone4","township-T4","township-T4 - Street 3",3,5,"zone4_township-T4_S3_N5",1615,-620,20
"zone4","township-T4",3,"township-T4 - Street 3","Home 20","home",6,"zone4_township-T4_S3_Loc6",1638,-600,"zone4","township-T4","township-T4 - Street 3",3,6,"zone4_township-T4_S3_N6",1638,-620,20
"zone4","township-T4",3,"township-T4 - Street 3","Home 21","home",7,"zone4_township-T4_S3_Loc7",1660,-600,"zone4","township-T4","township-T4 - Street 3",3,7,"zone4_township-T4_S3_N7",1660,-620,20
"zone4","township-T4",3,"township-T4 - Street 3","Home 22","home",8,"zone4_township-T4_S3_Loc8",1682,-600,"zone4","township-T4","township-T4 - Street 3",3,8,"zone4_township-T4_S3_N8",1682,-620,20
"zone4","township-T4",3,"township-T4 - Street 3","Home 23","home",9,"zone4_township-T4_S3_Loc9",1704,-600,"zone4","township-T4","township-T4 - Street 3",3,9,"zone4_township-T4_S3_N9",1704,-620,20
"zone4","township-T4",4,"township-T4 - Street 4","Home 24","home",2,"zone4_township-T4_S4_Loc2",1549,-640,"zone4","township-T4","township-T4 - Street 4",4,2,"zone4_township-T4_S4_N2",1549,-660,20
"zone4","township-T4",4,"township-T4 - Street 4","Home 25","home",3,"zone4_township-T4_S4_Loc3",1571,-640,"zone4","township-T4","township-T4 - Street 4",4,3,"zone4_township-T4_S4_N3",1571,-660,20
"zone4","township-T4",4,"township-T4 - Street 4","Home 26","home",4,"zone4_township-T4_S4_Loc4",1593,-640,"zone4","township-T4","township-T4 - Street 4",4,4,"zone4_township-T4_S4_N4",1593,-660,20
"zone4","township-T4",4,"township-T4 - Street 4","Home 27","home",5,"zone4_township-T4_S4_Loc5",1615,-640,"zone4","township-T4","township-T4 - Street 4",4,5,"zone4_township-T4_S4_N5",1615,-660,20
"zone4","township-T4",4,"township-T4 - Street 4","Home 28","home",6,"zone4_township-T4_S4_Loc6",1638,-640,"zone4","township-T4","township-T4 - Street 4",4,6,"zone4_township-T4_S4_N6",1638,-660,20
"zone4","township-T4",4,"township-T4 - Street 4","Home 29","home",7,"zone4_township-T4_S4_Loc7",1660,-640,"zone4","township-T4","township-T4 - Street 4",4,7,"zone4_township-T4_S4_N7",1660,-660,20
"zone4","township-T4",4,"township-T4 - Street 4","School","school",8,"zone4_township-T4_S4_Loc8",1682,-640,"zone4","township-T4","township-T4 - Street 4",4,8,"zone4_township-T4_S4_N8",1682,-660,20
"zone4","township-T4",4,"township-T4 - Street 4","Home 30","home",9,"zone4_township-T4_S4_Loc9",1704,-640,"zone4","township-T4","township-T4 - Street 4",4,9,"zone4_township-T4_S4_N9",1704,-660,20
"zone4","township-T4",5,"township-T4 - Street 5","Home 31","home",2,"zone4_township-T4_S5_Loc2",1549,-680,"zone4","township-T4","township-T4 - Street 5",5,2,"zone4_township-T4_S5_N2",1549,-700,20
"zone4","township-T4",5,"township-T4 - Street 5","Home 32","home",3,"zone4_township-T4_S5_Loc3",1571,-680,"zone4","township-T4","township-T4 - Street 5",5,3,"zone4_township-T4_S5_N3",1571,-700,20
"zone4","township-T4",5,"township-T4 - Street 5","Home 33","home",4,"zone4_township-T4_S5_Loc4",1593,-680,"zone4","township-T4","township-T4 - Street 5",5,4,"zone4_township-T4_S5_N4",1593,-700,20
"zone4","township-T4",5,"township-T4 - Street 5","Home 34","home",5,"zone4_township-T4_S5_Loc5",1615,-680,"zone4","township-T4","township-T4 - Street 5",5,5,"zone4_township-T4_S5_N5",1615,-700,20
"zone4","township-T4",5,"township-T4 - Street 5","Home 35","home",6,"zone4_township-T4_S5_Loc6",1638,-680,"zone4","township-T4","township-T4 - Street 5",5,6,"zone4_township-T4_S5_N6",1638,-700,20
"zone4","township-T4",5,"township-T4 - Street 5","Home 36","home",7,"zone4_township-T4_S5_Loc7",1660,-680,"zone4","township-T4","township-T4 - Street 5",5,7,"zone4_township-T4_S5_N7",1660,-700,20
"zone4","township-T4",5,"township-T4 - Street 5","Home 37","home",8,"zone4_township-T4_S5_Loc8",1682,-680,"zone4","township-T4","township-T4 - Street 5",5,8,"zone4_township-T4_S5_N8",1682,-700,20
"zone4","township-T4",5,"township-T4 - Street 5","Home 38","home",9,"zone4_township-T4_S5_Loc9",1704,-680,"zone4","township-T4","township-T4 - Street 5",5,9,"zone4_township-T4_S5_N9",1704,-700,20
"zone4","township-T4",6,"township-T4 - Street 6","Home 39","home",2,"zone4_township-T4_S6_Loc2",1549,-720,"zone4","township-T4","township-T4 - Street 6",6,2,"zone4_township-T4_S6_N2",1549,-740,20
"zone4","township-T4",6,"township-T4 - Street 6","Home 40","home",3,"zone4_township-T4_S6_Loc3",1571,-720,"zone4","township-T4","township-T4 - Street 6",6,3,"zone4_township-T4_S6_N3",1571,-740,20
"zone4","township-T4",6,"township-T4 - Street 6","Home 41","home",4,"zone4_township-T4_S6_Loc4",1593,-720,"zone4","township-T4","township-T4 - Street 6",6,4,"zone4_township-T4_S6_N4",1593,-740,20
"zone4","township-T4",6,"township-T4 - Street 6","Hospital","hospital",5,"zone4_township-T4_S6_Loc5",1615,-720,"zone4","township-T4","township-T4 - Street 6",6,5,"zone4_township-T4_S6_N5",1615,-740,20
"zone4","township-T4",6,"township-T4 - Street 6","Home 42","home",6,"zone4_township-T4_S6_Loc6",1638,-720,"zone4","township-T4","township-T4 - Street 6",6,6,"zone4_township-T4_S6_N6",1638,-740,20
"zone4","township-T4",6,"township-T4 - Street 6","Home 43","home",7,"zone4_township-T4_S6_Loc7",1660,-720,"zone4","township-T4","township-T4 - Street 6",6,7,"zone4_township-T4_S6_N7",1660,-740,20
"zone4","township-T4",6,"township-T4 - Street 6","Home 44","home",8,"zone4_township-T4_S6_Loc8",1682,-720,"zone4","township-T4","township-T4 - Street 6",6,8,"zone4_township-T4_S6_N8",1682,-740,20
"zone4","township-T4",6,"township-T4 - Street 6","Home 45","home",9,"zone4_township-T4_S6_Loc9",1704,-720,"zone4","township-T4","township-T4 - Street 6",6,9,"zone4_township-T4_S6_N9",1704,-740,20
"zone4","township-T5",1,"township-T5 - Street 1","Home 1","home",2,"zone4_township-T5_S1_Loc2",1749,-520,"zone4","township-T5","township-T5 - Street 1",1,2,"zone4_township-T5_S1_N2",1749,-540,20
"zone4","township-T5",1,"township-T5 - Street 1","Home 2","home",3,"zone4_township-T5_S1_Loc3",1771,-520,"zone4","township-T5","township-T5 - Street 1",1,3,"zone4_township-T5_S1_N3",1771,-540,20
"zone4","township-T5",1,"township-T5 - Street 1","Home 3","home",4,"zone4_township-T5_S1_Loc4",1793,-520,"zone4","township-T5","township-T5 - Street 1",1,4,"zone4_township-T5_S1_N4",1793,-540,20
"zone4","township-T5",1,"township-T5 - Street 1","Home 4","home",5,"zone4_township-T5_S1_Loc5",1815,-520,"zone4","township-T5","township-T5 - Street 1",1,5,"zone4_township-T5_S1_N5",1815,-540,20
"zone4","township-T5",1,"township-T5 - Street 1","Home 5","home",6,"zone4_township-T5_S1_Loc6",1838,-520,"zone4","township-T5","township-T5 - Street 1",1,6,"zone4_township-T5_S1_N6",1838,-540,20
"zone4","township-T5",1,"township-T5 - Street 1","Home 6","home",7,"zone4_township-T5_S1_Loc7",1860,-520,"zone4","township-T5","township-T5 - Street 1",1,7,"zone4_township-T5_S1_N7",1860,-540,20
"zone4","township-T5",1,"township-T5 - Street 1","Home 7","home",8,"zone4_township-T5_S1_Loc8",1882,-520,"zone4","township-T5","township-T5 - Street 1",1,8,"zone4_township-T5_S1_N8",1882,-540,20
"zone4","township-T5",1,"township-T5 - Street 1","Home 8","home",9,"zone4_township-T5_S1_Loc9",1904,-520,"zone4","township-T5","township-T5 - Street 1",1,9,"zone4_township-T5_S1_N9",1904,-540,20
"zone4","township-T5",2,"township-T5 - Street 2","Home 9","home",2,"zone4_township-T5_S2_Loc2",1749,-560,"zone4","township-T5","township-T5 - Street 2",2,2,"zone4_township-T5_S2_N2",1749,-580,20
"zone4","township-T5",2,"township-T5 - Street 2","Home 10","home",3,"zone4_township-T5_S2_Loc3",1771,-560,"zone4","township-T5","township-T5 - Street 2",2,3,"zone4_township-T5_S2_N3",1771,-580,20
"zone4","township-T5",2,"township-T5 - Street 2","Home 11","home",4,"zone4_township-T5_S2_Loc4",1793,-560,"zone4","township-T5","township-T5 - Street 2",2,4,"zone4_township-T5_S2_N4",1793,-580,20
"zone4","township-T5",2,"township-T5 - Street 2","Home 12","home",5,"zone4_township-T5_S2_Loc5",1815,-560,"zone4","township-T5","township-T5 - Street 2",2,5,"zone4_township-T5_S2_N5",1815,-580,20
"zone4","township-T5",2,"township-T5 - Street 2","Home 13","home",6,"zone4_township-T5_S2_Loc6",1838,-560,"zone4","township-T5","township-T5 - Street 2",2,6,"zone4_township-T5_S2_N6",1838,-580,20
"zone4","township-T5",2,"township-T5 - Street 2","Home 14","home",7,"zone4_township-T5_S2_Loc7",1860,-560,"zone4","township-T5","township-T5 - Street 2",2,7,"zone4_township-T5_S2_N7",1860,-580,20
"zone4","township-T5",2,"township-T5 - Street 2","Home 15","home",8,"zone4_township-T5_S2_Loc8",1882,-560,"zone4","township-T5","township-T5 - Street 2",2,8,"zone4_township-T5_S2_N8",1882,-580,20
"zone4","township-T5",2,"township-T5 - Street 2","Home 16","home",9,"zone4_township-T5_S2_Loc9",1904,-560,"zone4","township-T5","township-T5 - Street 2",2,9,"zone4_township-T5_S2_N9",1904,-580,20
"zone4","township-T5",3,"township-T5 - Street 3","Home 17","home",2,"zone4_township-T5_S3_Loc2",1749,-600,"zone4","township-T5","township-T5 - Street 3",3,2,"zone4_township-T5_S3_N2",1749,-620,20
"zone4","township-T5",3,"township-T5 - Street 3","Home 18","home",3,"zone4_township-T5_S3_Loc3",1771,-600,"zone4","township-T5","township-T5 - Street 3",3,3,"zone4_township-T5_S3_N3",1771,-620,20
"zone4","township-T5",3,"township-T5 - Street 3","Home 19","home",4,"zone4_township-T5_S3_Loc4",1793,-600,"zone4","township-T5","township-T5 - Street 3",3,4,"zone4_township-T5_S3_N4",1793,-620,20
"zone4","township-T5",3,"township-T5 - Street 3","Home 20","home",5,"zone4_township-T5_S3_Loc5",1815,-600,"zone4","township-T5","township-T5 - Street 3",3,5,"zone4_township-T5_S3_N5",1815,-620,20
"zone4","township-T5",3,"township-T5 - Street 3","Home 21","home",6,"zone4_township-T5_S3_Loc6",1838,-600,"zone4","township-T5","township-T5 - Street 3",3,6,"zone4_township-T5_S3_N6",1838,-620,20
"zone4","township-T5",3,"township-T5 - Street 3","Home 22","home",7,"zone4_township-T5_S3_Loc7",1860,-600,"zone4","township-T5","township-T5 - Street 3",3,7,"zone4_township-T5_S3_N7",1860,-620,20
"zone4","township-T5",3,"township-T5 - Street 3","Home 23","home",8,"zone4_township-T5_S3_Loc8",1882,-600,"zone4","township-T5","township-T5 - Street 3",3,8,"zone4_township-T5_S3_N8",1882,-620,20
"zone4","township-T5",3,"township-T5 - Street 3","Home 24","home",9,"zone4_township-T5_S3_Loc9",1904,-600,"zone4","township-T5","township-T5 - Street 3",3,9,"zone4_township-T5_S3_N9",1904,-620,20
"zone4","township-T5",4,"township-T5 - Street 4","Home 25","home",2,"zone4_township-T5_S4_Loc2",1749,-640,"zone4","township-T5","township-T5 - Street 4",4,2,"zone4_township-T5_S4_N2",1749,-660,20
"zone4","township-T5",4,"township-T5 - Street 4","Home 26","home",3,"zone4_township-T5_S4_Loc3",1771,-640,"zone4","township-T5","township-T5 - Street 4",4,3,"zone4_township-T5_S4_N3",1771,-660,20
"zone4","township-T5",4,"township-T5 - Street 4","Home 27","home",4,"zone4_township-T5_S4_Loc4",1793,-640,"zone4","township-T5","township-T5 - Street 4",4,4,"zone4_township-T5_S4_N4",1793,-660,20
"zone4","township-T5",4,"township-T5 - Street 4","Home 28","home",5,"zone4_township-T5_S4_Loc5",1815,-640,"zone4","township-T5","township-T5 - Street 4",4,5,"zone4_township-T5_S4_N5",1815,-660,20
